avg_monthly_income,income_std_dev,income_trend,income_sources_count,salary_days_variance,avg_monthly_spend,spend_to_income_ratio,discretionary_spend_ratio,balance_low_days,cash_withdrawal_ratio,utility_payment_ratio,avg_payment_delay,missed_payments,payment_consistency_score,mobile_recharge_gap,informal_loans_count,informal_repayment_ratio,bnpl_usage_freq,bnpl_on_time_ratio,short_term_borrow_freq,repayment_borrow_ratio,avg_monthly_sales,sales_growth_rate,order_cancellation_rate,repeat_customer_ratio,business_age_months,age,residence_years,employment_years,salary_account_flag,upi_transaction_count,digital_txn_ratio,unique_merchants_per_month,avg_txn_size,account_tenure_months,num_bank_accounts,savings_ratio,emi_burden_ratio,bounce_count,self_transfer_ratio,night_txn_ratio,credit_enquiry_count,insurance_payment_ratio,loan_to_income_proxy,rd_sip_flag,overdraft_usage_flag,tax_filing_flag,gst_registered_flag
51382.69,10142.78,1.0,3.0,7.9,33475.82,0.6515,0.2242,7.0,0.2674,0.835,11.16,,59.21,,1.0,0.6923,2.0,0.8132,1.0,0.7431,167597.6,-0.0083,0.0841,0.6453,25.4,25.0,4.8,6.4,0.0,5.0,0.6002,39.0,213.22,83.5,1.0,,0.052,,0.1279,0.0661,2.0,0.9139,1.872,1.0,,,0.0
65235.09,14835.1,,1.0,2.97,57250.31,,0.2793,12.0,0.3229,,18.85,6.0,25.5,10.0,3.0,0.5434,3.0,0.7208,2.0,0.5722,-1.0,-999.0,-1.0,-1.0,-1.0,23.0,4.5,4.6,0.0,14.0,0.6023,32.0,443.8,26.0,,0.1199,0.1837,5.0,0.1653,0.0634,5.0,0.6022,6.6132,1.0,0.0,0.0,0.0
68103.42,24028.58,1.0,2.0,4.85,42339.9,,0.301,18.0,0.2925,0.6603,26.07,1.0,47.35,30.91,1.0,0.7862,2.0,0.7291,,0.7097,-1.0,-999.0,-1.0,,-1.0,23.0,3.7,,1.0,10.0,0.6509,40.0,262.98,76.9,1.0,0.3767,0.1264,1.0,0.0812,0.1543,3.0,0.8244,4.5504,0.0,0.0,0.0,
66288.95,15798.28,1.0,1.0,15.25,35716.49,0.5388,0.397,8.0,0.2655,0.8621,14.45,5.0,39.94,20.06,0.0,0.8834,8.0,0.9018,1.0,0.8731,-1.0,-999.0,-1.0,-1.0,-1.0,44.0,18.4,6.0,1.0,,,56.0,158.74,97.6,1.0,0.4575,0.1004,4.0,0.1225,0.0594,2.0,0.8909,3.6144,1.0,0.0,0.0,1.0
45845.01,7424.38,0.0,3.0,8.67,42049.04,0.9172,0.1681,16.0,0.3415,0.5941,32.92,8.0,0.0,32.45,4.0,0.5807,0.0,0.5501,4.0,,193370.56,0.0049,0.2382,0.4602,43.7,36.0,8.1,2.2,1.0,6.0,0.5081,25.0,,39.0,2.0,0.068,0.1914,7.0,0.0802,,7.0,0.5266,6.8904,0.0,1.0,1.0,0.0
37763.75,8783.61,-1.0,3.0,12.82,40350.57,1.0685,0.2105,20.0,0.4012,0.4574,40.92,9.0,0.0,37.26,6.0,0.35,5.0,0.459,5.0,0.2304,,-0.1351,0.2445,0.2834,31.5,25.0,2.3,0.2,1.0,7.0,0.2981,,761.33,31.5,1.0,-0.1041,0.2886,8.0,0.0553,,9.0,0.5097,10.0,0.0,0.0,0.0,1.0
94923.89,3901.53,1.0,2.0,0.6,57941.54,0.6104,0.4093,8.0,,0.8636,2.84,2.0,75.12,16.85,1.0,0.6455,0.0,0.9003,1.0,,-1.0,-999.0,,-1.0,-1.0,46.0,17.1,5.5,1.0,17.0,0.793,44.0,327.35,103.9,,0.3967,0.0915,2.0,0.0656,0.1073,3.0,0.8326,3.294,0.0,0.0,1.0,0.0
31409.36,1567.32,-1.0,,2.67,30884.82,0.9833,0.1755,16.0,0.4439,0.5966,40.24,6.0,14.09,10.0,3.0,0.4803,1.0,0.532,3.0,0.5726,-1.0,,-1.0,-1.0,-1.0,29.0,4.7,5.1,1.0,5.0,0.5351,30.0,255.25,63.0,3.0,,0.1678,5.0,,0.0706,6.0,0.6432,6.0408,1.0,0.0,0.0,0.0
19504.71,4879.36,-1.0,2.0,12.72,20142.51,1.0327,0.1616,19.0,0.5192,0.4929,8.7,,14.76,47.47,6.0,,1.0,0.5397,5.0,0.1953,-1.0,-999.0,-1.0,-1.0,-1.0,37.0,6.1,0.0,1.0,7.0,0.3443,17.0,291.92,26.9,2.0,-0.0106,0.3218,7.0,0.1015,0.098,,0.4523,10.0,0.0,1.0,0.0,1.0
63285.32,15082.28,0.0,2.0,4.83,57279.54,0.9051,,14.0,0.3108,0.6964,42.03,7.0,9.45,13.39,4.0,0.4947,0.0,0.5155,3.0,,-1.0,-999.0,-1.0,-1.0,-1.0,25.0,2.9,5.0,0.0,13.0,0.3988,23.0,615.91,49.0,1.0,0.0967,0.1922,,,0.1188,6.0,0.6098,6.9192,1.0,0.0,,1.0
44694.52,11519.4,0.0,1.0,4.7,30745.36,0.6879,0.2283,10.0,0.296,0.7094,45.92,6.0,,5.0,,0.653,1.0,0.8461,2.0,0.6009,-1.0,-999.0,-1.0,-1.0,-1.0,34.0,7.5,5.0,1.0,6.0,0.6304,39.0,,61.6,1.0,0.3049,0.1383,5.0,0.0449,0.0656,3.0,0.753,4.9788,1.0,0.0,0.0,1.0
89528.06,19964.46,1.0,2.0,14.5,52015.8,0.581,0.3323,6.0,0.1684,0.9234,13.43,5.0,43.56,14.56,1.0,0.9798,2.0,0.9014,1.0,,-1.0,-999.0,-1.0,-1.0,-1.0,22.0,3.5,9.1,0.0,8.0,0.7665,55.0,235.37,,1.0,0.4199,0.0781,4.0,0.0904,0.0496,1.0,0.8875,2.8116,1.0,1.0,1.0,1.0
79704.41,14259.48,0.0,3.0,8.33,62942.57,0.7897,0.3112,12.0,0.2889,0.7109,19.54,7.0,16.13,36.86,2.0,0.6729,2.0,0.7337,2.0,0.6261,333281.13,0.0228,0.1393,0.3989,32.1,29.0,,,0.0,10.0,0.6217,31.0,503.54,54.6,1.0,,,6.0,0.0457,0.06,4.0,0.6815,3.3804,0.0,,0.0,1.0
60752.66,22676.23,0.0,2.0,11.94,,0.6008,,5.0,0.3055,0.899,0.0,0.0,87.15,35.0,1.0,0.8978,2.0,0.911,1.0,0.8686,-1.0,-999.0,-1.0,-1.0,-1.0,37.0,11.1,4.4,0.0,11.0,0.7708,46.0,197.3,92.4,1.0,0.3997,0.0455,0.0,0.1247,0.1125,2.0,0.8479,,0.0,,0.0,0.0
12963.38,568.15,,1.0,,16735.72,1.291,0.1367,24.0,0.5609,0.3318,35.31,6.0,37.42,90.0,8.0,0.3761,0.0,0.364,6.0,0.2485,-1.0,-999.0,-1.0,-1.0,-1.0,45.0,6.8,0.9,1.0,3.0,0.1392,2.0,1859.52,52.6,2.0,-0.2789,0.4538,6.0,0.0732,0.0827,10.0,0.2942,10.0,0.0,0.0,0.0,0.0
14567.0,3415.39,0.0,1.0,2.85,,1.151,0.1603,23.0,,0.4282,4.85,3.0,59.07,23.75,7.0,,1.0,0.2988,6.0,,-1.0,-999.0,-1.0,-1.0,-1.0,43.0,7.4,2.3,0.0,0.0,0.2329,14.0,294.15,27.4,1.0,-0.1222,0.346,5.0,,0.0847,,0.413,10.0,0.0,1.0,1.0,0.0
56158.19,,1.0,1.0,1.83,47813.08,0.8514,0.2488,12.0,0.2462,0.6627,30.83,3.0,34.73,39.01,,0.6882,2.0,0.7065,2.0,0.6735,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,2.9,5.8,0.0,11.0,0.5109,,349.0,,3.0,0.1578,0.1721,3.0,0.1028,0.0712,4.0,0.7456,6.1956,0.0,0.0,1.0,
50907.5,4692.38,,1.0,0.5,49797.72,0.9782,0.2445,17.0,0.3755,0.5987,38.14,7.0,6.46,43.12,5.0,0.5333,0.0,,4.0,0.4406,-1.0,-999.0,-1.0,,-1.0,60.0,11.3,1.9,1.0,16.0,0.4378,23.0,535.46,,2.0,0.0311,0.2316,7.0,0.1257,0.0869,7.0,0.4833,8.3376,0.0,1.0,0.0,0.0
47778.93,2636.11,1.0,1.0,0.46,45652.77,0.9555,0.2227,15.0,0.3403,0.6297,25.5,8.0,6.22,29.9,4.0,0.4898,0.0,0.5531,3.0,0.5356,-1.0,-999.0,-1.0,,-1.0,45.0,11.0,2.0,1.0,10.0,0.322,29.0,390.19,,1.0,0.069,0.2379,7.0,0.0622,0.0811,6.0,0.5189,8.5644,0.0,0.0,1.0,0.0
51673.26,3242.88,-1.0,1.0,,48087.14,0.9306,0.2086,16.0,0.2954,0.5985,28.5,6.0,13.52,10.0,3.0,0.4903,1.0,0.5856,,0.5876,-1.0,-999.0,-1.0,-1.0,-1.0,49.0,14.2,3.9,1.0,8.0,0.4615,29.0,411.0,40.3,2.0,0.0405,0.1571,,0.0607,0.0998,5.0,0.5521,5.6556,1.0,1.0,1.0,0.0
49400.82,2198.15,0.0,1.0,1.06,50339.44,1.019,0.2468,16.0,0.3178,0.6539,16.6,4.0,37.96,21.2,3.0,0.4623,1.0,0.4848,4.0,,-1.0,-999.0,-1.0,-1.0,-1.0,,5.8,3.7,1.0,7.0,0.4479,18.0,689.58,39.0,1.0,-0.0229,0.1914,4.0,0.0688,0.0999,6.0,0.5354,,1.0,,,0.0
54140.45,12068.51,0.0,2.0,1.12,52694.9,,0.2806,16.0,0.357,0.5596,30.7,8.0,0.0,12.3,,0.3741,0.0,0.3951,4.0,0.5926,-1.0,-999.0,-1.0,-1.0,-1.0,,,2.8,1.0,11.0,0.3375,21.0,619.94,46.5,1.0,0.057,0.2314,8.0,0.1594,0.0741,7.0,0.5195,8.3304,0.0,0.0,0.0,1.0
54960.35,2584.42,,1.0,1.21,30799.78,0.5604,0.3604,6.0,0.2734,0.8898,1.31,1.0,86.97,5.0,1.0,0.8802,2.0,0.9642,1.0,0.9254,-1.0,-999.0,-1.0,-1.0,-1.0,37.0,11.2,8.2,1.0,,0.7934,,162.96,115.6,1.0,0.4665,,1.0,0.0666,0.0834,2.0,0.8043,,1.0,0.0,0.0,0.0
54047.96,6876.32,-1.0,1.0,0.2,39714.44,0.7348,0.219,13.0,0.3255,0.6568,12.33,2.0,55.7,68.52,3.0,0.595,0.0,0.6642,2.0,0.6059,-1.0,-999.0,-1.0,,-1.0,23.0,6.2,2.9,1.0,12.0,0.5368,26.0,378.23,39.5,1.0,0.2624,0.1497,,0.1568,0.0859,5.0,0.7448,5.3892,1.0,1.0,1.0,0.0
82828.02,20304.75,1.0,2.0,8.15,65309.89,0.7885,0.3091,,0.2485,0.7737,44.61,4.0,18.63,21.17,2.0,0.6894,0.0,0.7736,2.0,0.6453,-1.0,,-1.0,-1.0,-1.0,36.0,8.8,5.5,1.0,15.0,0.6717,39.0,415.99,68.8,1.0,0.183,0.1453,3.0,0.0566,0.0565,3.0,0.82,5.2308,0.0,0.0,0.0,1.0
,5792.01,1.0,2.0,1.19,75068.05,,0.4298,4.0,0.2923,0.8645,15.55,6.0,30.25,5.0,0.0,0.8743,0.0,0.8874,,0.8156,-1.0,-999.0,-1.0,-1.0,-1.0,34.0,11.3,11.2,1.0,24.0,,59.0,316.74,116.1,,0.462,,4.0,0.0645,0.0688,1.0,1.0,1.512,1.0,0.0,1.0,0.0
25409.28,5706.39,,1.0,6.59,29098.71,1.1452,0.1453,21.0,0.5161,0.5529,27.44,9.0,9.02,10.0,7.0,0.2788,1.0,0.3745,6.0,0.2468,-1.0,-999.0,-1.0,-1.0,-1.0,,1.6,0.0,0.0,9.0,0.233,10.0,709.72,13.3,2.0,-0.1654,0.3696,8.0,0.0748,0.0811,9.0,0.3629,10.0,0.0,0.0,0.0,0.0
85816.24,21048.58,-1.0,1.0,5.88,47567.94,0.5543,0.2726,5.0,0.154,0.8069,13.42,5.0,37.24,,1.0,0.8484,1.0,0.8228,1.0,0.6755,-1.0,-999.0,-1.0,-1.0,-1.0,37.0,12.3,,0.0,15.0,0.6901,50.0,236.66,113.0,1.0,0.4187,0.107,4.0,0.0713,0.1262,2.0,0.8595,3.852,0.0,0.0,0.0,
65541.26,11881.53,0.0,2.0,3.12,45387.32,0.6925,0.3623,8.0,0.2628,0.9235,19.2,5.0,,10.83,1.0,,2.0,0.9476,1.0,0.8734,194238.75,-0.0982,0.0609,0.6666,170.5,46.0,,,1.0,5.0,0.7922,57.0,198.2,121.2,1.0,0.2715,0.0807,4.0,0.0696,0.0554,,,2.9052,0.0,0.0,1.0,1.0
20432.93,4703.94,0.0,1.0,12.15,24860.75,1.2167,0.1542,24.0,,0.4015,64.1,2.0,77.7,,8.0,0.2232,0.0,0.3546,6.0,,-1.0,-999.0,-1.0,-1.0,,18.0,0.3,0.0,0.0,9.0,,2.0,2762.31,10.9,,-0.2155,0.4814,3.0,0.046,0.0897,10.0,,10.0,1.0,0.0,0.0,0.0
119421.52,12266.9,,,1.06,52832.08,0.4424,0.3698,1.0,0.1591,0.9301,15.84,2.0,63.39,23.79,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-999.0,-1.0,-1.0,-1.0,51.0,23.6,16.5,1.0,7.0,0.9384,60.0,219.22,197.8,2.0,0.579,0.0392,1.0,0.0785,0.1044,0.0,0.9593,1.4112,1.0,0.0,,0.0
,42223.03,,1.0,,98033.89,0.5267,0.3797,2.0,0.0871,0.9059,11.9,3.0,59.65,20.82,0.0,1.0,0.0,0.9089,0.0,1.0,-1.0,-999.0,-1.0,-1.0,-1.0,37.0,12.8,19.0,0.0,14.0,0.9279,61.0,400.14,198.7,1.0,0.4727,0.0048,2.0,0.0624,0.0469,0.0,0.9345,0.1728,1.0,0.0,1.0,1.0
33715.59,7631.16,0.0,1.0,3.2,38260.45,1.1348,0.185,22.0,0.4428,,12.68,7.0,20.23,35.56,8.0,0.3953,0.0,0.3086,5.0,0.2564,118339.76,-0.1271,0.2615,0.235,42.2,18.0,3.6,0.6,0.0,12.0,0.3205,18.0,524.12,20.6,,-0.1233,0.3505,7.0,0.0663,0.125,9.0,0.3288,10.0,,0.0,0.0,0.0
23775.58,3701.0,-1.0,1.0,14.82,,1.1575,0.1467,24.0,0.4916,0.4988,16.37,8.0,10.96,18.48,6.0,0.4132,1.0,0.467,5.0,0.343,76510.73,-0.0255,0.2502,0.2503,48.4,28.0,2.3,0.2,0.0,2.0,0.3094,15.0,451.15,24.6,3.0,-0.1557,0.2346,7.0,0.0937,0.1384,8.0,0.4315,8.4456,0.0,0.0,1.0,1.0
96166.21,6311.51,1.0,1.0,3.3,51256.59,0.533,0.3312,4.0,0.1391,0.9218,,3.0,67.58,5.0,0.0,0.793,2.0,0.8449,0.0,0.7557,-1.0,,-1.0,-1.0,-1.0,31.0,9.0,8.3,1.0,12.0,0.7713,56.0,227.81,131.6,1.0,,0.0788,2.0,0.0577,0.0674,1.0,0.9444,2.8368,,0.0,1.0,0.0
49185.32,11672.23,0.0,1.0,3.13,42437.09,0.8628,,17.0,0.3825,0.7076,52.3,,8.03,11.04,3.0,0.5379,0.0,0.6449,3.0,0.591,-1.0,,-1.0,-1.0,-1.0,24.0,3.5,4.8,1.0,,0.4296,29.0,,28.2,1.0,0.1517,0.215,,0.0553,0.0754,6.0,0.6196,,0.0,,0.0,1.0
95225.64,33997.93,-1.0,2.0,7.19,62239.48,0.6536,0.239,7.0,0.3165,0.7929,8.89,5.0,41.34,7.55,1.0,0.814,0.0,0.7681,1.0,0.6992,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,0.5,11.0,0.0,18.0,0.7861,,396.43,80.2,1.0,0.3464,0.1,4.0,0.0808,0.1768,2.0,0.771,3.6,0.0,0.0,,0.0
48059.02,3997.05,0.0,1.0,1.01,47780.28,0.9942,,17.0,0.3831,0.627,32.36,2.0,53.09,31.67,5.0,0.3935,0.0,0.5068,4.0,0.3953,-1.0,-999.0,-1.0,-1.0,-1.0,42.0,7.3,1.1,1.0,12.0,0.4552,19.0,620.52,44.7,2.0,-0.0144,0.2178,3.0,0.1215,0.0938,7.0,0.5818,7.8408,0.0,,0.0,0.0
65592.34,2771.35,-1.0,2.0,0.38,53523.35,0.816,0.2917,9.0,0.2339,0.6829,71.8,7.0,0.0,15.85,2.0,0.6645,1.0,0.7102,2.0,0.6458,-1.0,-999.0,-1.0,,-1.0,,10.3,1.4,1.0,15.0,0.6509,,295.71,68.2,2.0,0.1668,0.1087,5.0,0.045,0.0708,3.0,0.6855,3.9132,0.0,0.0,1.0,0.0
33677.07,3961.43,0.0,1.0,0.95,,,0.192,15.0,0.4754,0.6521,64.49,9.0,,70.45,4.0,0.4978,0.0,0.5829,3.0,0.5417,,-999.0,-1.0,-1.0,-1.0,51.0,,2.2,1.0,5.0,0.4968,25.0,,,,0.0773,0.146,,0.096,0.0828,6.0,0.6684,5.256,1.0,0.0,0.0,0.0
44102.52,13315.18,1.0,1.0,11.55,29927.97,,0.2483,11.0,,0.7807,4.75,2.0,61.89,13.84,2.0,0.6315,4.0,0.6278,2.0,,-1.0,-999.0,-1.0,-1.0,-1.0,40.0,9.9,5.0,0.0,9.0,0.4323,34.0,218.45,61.4,,0.301,0.1586,2.0,0.1299,,4.0,0.6647,5.7096,1.0,0.0,0.0,1.0
112719.59,18562.16,1.0,3.0,5.07,56280.89,0.4993,0.4329,9.0,,0.9712,15.83,6.0,48.33,19.66,1.0,0.8754,2.0,0.7787,1.0,0.9978,,0.2077,0.1058,0.7682,53.3,19.0,2.2,8.7,1.0,,0.8485,53.0,264.23,114.3,1.0,0.5083,0.0909,5.0,0.0917,0.0478,1.0,0.8631,3.2724,0.0,0.0,1.0,1.0
22463.69,1385.75,0.0,1.0,0.6,20740.72,,,17.0,0.4593,0.5602,13.38,8.0,11.61,33.01,5.0,0.427,0.0,0.4306,4.0,0.349,-1.0,-999.0,-1.0,-1.0,,32.0,3.8,3.0,1.0,9.0,0.1879,,256.06,20.0,2.0,0.0639,0.238,7.0,0.1201,0.075,8.0,0.5314,8.568,0.0,,1.0,0.0
42165.16,14803.94,0.0,3.0,3.99,46208.8,1.0959,0.155,,0.4984,0.4321,26.14,3.0,58.19,48.64,6.0,0.295,1.0,0.4691,5.0,0.3529,-1.0,-999.0,-1.0,-1.0,-1.0,22.0,1.0,2.8,0.0,10.0,0.34,,1127.04,47.9,3.0,-0.1052,0.2506,3.0,0.0567,,9.0,0.5336,9.0216,0.0,1.0,0.0,
34190.02,,-1.0,2.0,3.67,37855.19,1.1072,0.1233,19.0,0.3921,0.4635,21.29,,5.65,90.0,6.0,0.4571,,0.3726,5.0,0.3625,-1.0,-999.0,-1.0,-1.0,-1.0,21.0,3.2,0.9,0.0,7.0,0.3539,14.0,664.13,15.1,3.0,-0.0934,0.2728,8.0,0.0468,0.097,8.0,0.4251,9.8208,0.0,0.0,0.0,0.0
35677.83,2407.43,-1.0,1.0,0.82,38325.12,1.0742,0.1278,18.0,0.3851,0.6016,51.8,8.0,7.96,42.57,5.0,0.5074,,0.5668,,0.3152,-1.0,-999.0,-1.0,-1.0,,33.0,4.3,0.0,1.0,,0.3879,26.0,365.0,30.8,2.0,-0.0923,0.2875,7.0,0.0892,0.0877,8.0,0.5829,10.0,0.0,1.0,0.0,0.0
24947.47,3892.62,-1.0,3.0,4.03,31506.16,1.2629,0.0942,22.0,,0.4572,11.41,8.0,30.27,18.98,8.0,,,0.3294,6.0,0.2356,76594.2,-0.0984,0.2881,0.0698,35.0,41.0,3.3,0.0,,10.0,0.255,12.0,642.98,4.3,3.0,-0.2356,0.4445,7.0,,0.0875,,0.3558,10.0,0.0,0.0,1.0,0.0
61490.24,3476.19,1.0,1.0,2.77,57253.56,0.9311,0.2247,,0.3192,0.5783,38.79,4.0,21.02,10.0,3.0,0.4989,1.0,0.5473,3.0,0.4133,-1.0,-999.0,-1.0,,-1.0,18.0,,1.8,1.0,13.0,0.5285,27.0,525.26,54.7,1.0,0.0595,0.2062,5.0,0.0886,0.1184,6.0,0.5447,7.4232,1.0,0.0,0.0,0.0
19189.86,862.62,-1.0,1.0,1.61,,1.1187,0.1279,22.0,0.4964,0.4802,22.76,8.0,15.86,16.22,7.0,0.2699,0.0,0.3529,5.0,0.2659,-1.0,-999.0,-1.0,-1.0,-1.0,46.0,9.1,,1.0,6.0,0.2773,5.0,1022.27,33.5,3.0,-0.1116,0.3234,7.0,0.086,0.0877,9.0,0.5217,10.0,0.0,0.0,0.0,
62224.51,10208.99,0.0,3.0,3.04,55535.38,0.8925,0.2348,12.0,0.2962,0.7532,37.76,9.0,0.0,,2.0,0.5727,1.0,0.6862,2.0,0.5841,220321.14,-0.0334,0.144,,147.9,64.0,19.5,6.6,1.0,5.0,0.4981,31.0,444.28,,1.0,0.1005,0.1154,8.0,0.0809,0.078,4.0,0.6339,4.1544,0.0,0.0,1.0,1.0
42706.73,10175.21,1.0,2.0,17.03,32030.05,0.75,,11.0,0.3771,0.6301,8.42,2.0,55.87,20.87,2.0,0.7158,1.0,0.5747,2.0,0.6608,-1.0,-999.0,-1.0,-1.0,-1.0,41.0,9.4,3.3,0.0,3.0,0.4588,37.0,214.97,63.8,3.0,0.2223,0.1201,1.0,0.0802,0.0658,4.0,0.7501,4.3236,0.0,0.0,0.0,0.0
59169.9,16361.64,-1.0,2.0,3.31,34685.4,0.5862,0.2743,7.0,0.2925,0.881,0.0,0.0,88.93,28.66,1.0,0.8141,0.0,0.8467,1.0,0.7467,-1.0,-999.0,-1.0,-1.0,-1.0,23.0,6.3,7.9,0.0,9.0,0.7807,46.0,187.49,89.8,1.0,0.4129,0.1117,0.0,,0.0501,2.0,0.8722,,1.0,0.0,1.0,1.0
25283.08,5076.69,1.0,3.0,3.17,27151.5,1.0739,0.1321,23.0,0.4568,0.4764,14.22,4.0,48.17,10.0,6.0,0.4138,0.0,0.4598,5.0,0.2954,109205.18,-0.0018,0.2696,0.2359,52.3,18.0,0.6,1.5,0.0,0.0,0.225,14.0,476.34,43.9,3.0,-0.0831,,4.0,0.1178,0.1104,8.0,0.5129,9.7416,1.0,0.0,0.0,0.0
64663.22,25834.77,-1.0,1.0,4.54,,0.9301,0.23,17.0,0.4045,0.6231,46.57,6.0,,29.28,3.0,0.502,0.0,0.6683,3.0,0.5022,,-999.0,-1.0,-1.0,-1.0,40.0,8.2,2.1,1.0,17.0,,28.0,532.24,67.3,1.0,,0.1639,5.0,0.0609,0.1359,6.0,0.6297,5.9004,0.0,0.0,0.0,0.0
,17744.36,,3.0,4.16,55029.46,0.524,0.3419,5.0,0.1492,,13.81,4.0,51.48,25.44,0.0,0.8094,6.0,0.8346,0.0,0.8802,440143.37,0.1291,0.0489,0.8204,35.9,37.0,13.4,9.2,0.0,15.0,0.8455,53.0,258.35,132.2,1.0,0.5029,0.0455,4.0,0.0791,0.0777,1.0,0.8691,1.638,1.0,0.0,1.0,1.0
101597.28,19333.33,0.0,2.0,1.75,62096.26,,0.4045,6.0,0.1661,0.917,,3.0,61.09,11.61,1.0,0.9203,3.0,0.8465,1.0,0.7283,240967.41,0.2023,0.0733,,24.3,37.0,14.6,5.7,1.0,20.0,0.7928,45.0,343.07,68.0,3.0,0.4077,0.0808,2.0,0.1524,0.1125,2.0,0.8957,,1.0,0.0,1.0,1.0
42197.5,3767.95,1.0,2.0,0.05,31192.39,0.7392,0.2437,12.0,0.3279,0.7724,43.85,8.0,,8.41,2.0,,0.0,0.7375,2.0,0.578,-1.0,-999.0,-1.0,-1.0,-1.0,53.0,15.4,4.9,1.0,7.0,0.6045,37.0,209.34,74.2,3.0,0.2627,0.1462,7.0,0.1304,0.0708,4.0,0.7224,5.2632,0.0,0.0,1.0,
139609.48,17692.5,0.0,2.0,0.74,66831.06,0.4787,,6.0,0.1134,0.89,17.75,6.0,40.97,29.85,,0.8895,0.0,0.9998,0.0,0.9318,-1.0,-999.0,-1.0,-1.0,-1.0,37.0,11.6,11.1,1.0,24.0,0.9983,55.0,302.4,130.0,2.0,0.5144,0.0615,,0.0924,0.0492,1.0,0.9298,2.214,1.0,0.0,1.0,0.0
52686.97,2406.85,-1.0,1.0,2.77,54077.91,1.0264,0.2415,19.0,0.3828,0.5686,12.28,7.0,23.03,81.95,5.0,0.4406,0.0,0.5226,4.0,0.4896,-1.0,-999.0,-1.0,-1.0,-1.0,44.0,13.0,0.7,1.0,11.0,0.3815,17.0,783.74,52.7,1.0,-0.0518,0.2007,6.0,0.0799,,,0.5213,,1.0,1.0,1.0,0.0
55888.0,8990.55,0.0,3.0,1.0,54798.18,0.9805,0.2762,,0.4097,0.5446,12.12,3.0,52.44,35.36,4.0,0.363,0.0,0.447,4.0,0.475,,-0.0417,0.2218,0.3568,82.6,39.0,7.2,5.1,0.0,13.0,0.5281,28.0,484.94,29.7,2.0,0.0177,0.2299,,0.1186,0.0696,7.0,0.564,8.2764,1.0,1.0,0.0,0.0
86925.71,8125.13,1.0,2.0,0.15,,0.7399,0.3182,8.0,0.2311,0.7145,3.75,3.0,48.74,35.0,1.0,0.7683,2.0,0.692,1.0,0.7116,-1.0,-999.0,-1.0,-1.0,-1.0,32.0,11.4,6.0,1.0,18.0,0.7286,39.0,409.66,81.8,1.0,0.2766,0.1168,3.0,0.0692,0.0577,3.0,0.8172,4.2048,0.0,0.0,0.0,0.0
29037.11,1362.88,1.0,2.0,2.16,28212.46,0.9716,0.1483,17.0,0.3845,0.5492,44.95,4.0,25.45,10.0,4.0,0.4843,0.0,0.4208,,0.5084,-1.0,-999.0,,-1.0,-1.0,43.0,9.7,3.0,1.0,7.0,0.4427,24.0,290.85,25.6,2.0,0.0194,0.1459,4.0,0.1095,0.097,6.0,0.5492,5.2524,0.0,1.0,1.0,0.0
49076.28,2919.94,0.0,1.0,0.08,49679.92,1.0123,0.1895,17.0,0.3531,0.5139,0.0,,46.0,90.0,5.0,0.4673,0.0,0.4674,4.0,0.5017,-1.0,-999.0,-1.0,-1.0,-1.0,,8.4,0.0,1.0,13.0,0.4149,25.0,,12.5,3.0,-0.0205,0.2331,,0.1531,0.0824,7.0,0.4832,8.3916,0.0,0.0,0.0,0.0
51661.1,17137.72,-1.0,1.0,8.07,57901.76,1.1208,0.2393,19.0,0.3869,0.4755,63.7,,0.0,10.0,5.0,,1.0,0.5904,4.0,0.3742,-1.0,,-1.0,-1.0,-1.0,21.0,1.9,5.0,0.0,12.0,0.491,21.0,681.2,13.9,1.0,-0.0861,0.2184,8.0,0.0702,,7.0,0.5396,7.8624,0.0,1.0,0.0,0.0
54366.37,8767.38,1.0,2.0,1.76,23665.68,0.4353,0.3505,5.0,0.2764,0.8345,16.07,5.0,36.23,9.49,1.0,0.8283,2.0,,1.0,0.8785,224403.49,0.1021,,0.877,36.6,40.0,,,0.0,14.0,0.8147,51.0,115.44,115.6,1.0,0.5429,0.0866,4.0,0.0889,0.0838,2.0,0.7873,3.1176,,0.0,0.0,1.0
88263.35,,1.0,1.0,1.24,51722.32,0.586,,8.0,0.2234,0.8873,8.61,3.0,59.02,9.78,1.0,0.8001,0.0,,1.0,0.9643,-1.0,-999.0,-1.0,-1.0,-1.0,32.0,8.4,6.2,1.0,15.0,0.8346,47.0,273.66,107.5,2.0,0.3853,0.0982,2.0,0.0959,0.0528,2.0,0.8332,3.5352,1.0,0.0,1.0,0.0
50417.9,2680.83,1.0,1.0,3.36,42925.8,0.8514,0.2313,12.0,0.3413,0.6515,53.26,4.0,,34.2,3.0,0.5877,1.0,0.5457,3.0,0.5658,-1.0,-999.0,-1.0,-1.0,-1.0,56.0,14.0,4.6,1.0,9.0,0.5131,25.0,425.01,55.2,2.0,0.1189,0.1676,4.0,0.0481,0.0651,5.0,0.5622,6.0336,0.0,0.0,1.0,0.0
